year,agency_code,target_list,subgroup_list
2018,780374,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7"
2018,780376,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,SWD"
2018,780384,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,SWD"
2018,780385,"Math Grade 11,Reading Grade 10",ALL
2018,780390,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS"
2018,780391,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS,HI7"
2018,780392,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,ELS,HI7"
2018,780393,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,MU7,SWD"
2018,780394,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD"
2018,780396,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS"
2018,780398,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,780400,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,SWD,WH7"
2018,780401,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS,HI7,SWD,WH7"
2018,780402,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS"
2018,780403,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,ELS,HI7,SWD,WH7"
2018,780407,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,780408,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS"
2018,780410,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD"
2018,780412,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,HI7,SWD"
2018,780416,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,SWD"
2018,780417,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,780418,"Math Grades 3-8,Reading Grades 3-8",ALL
2018,780420,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS,SWD"
2018,78A000,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS"
2018,78B000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,790302,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,790310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,790314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,790318,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,790322,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,790327,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,790330,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,790334,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,790344,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,790347,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,790350,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,790354,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,790358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,790362,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,790366,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,790374,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,790378,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,790379,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,790380,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,790386,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,790390,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,790392,,
2018,790394,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,790398,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,790402,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,79A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800308,"Math Grades 3-8,Reading Grades 3-8",ALL
2018,800312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800314,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,800315,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,800316,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,800320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,800324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,800340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,800346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2018,800347,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800356,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,800358,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7"
2018,800359,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,800360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,800361,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,800362,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,800363,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,800364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,800366,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,800368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800372,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,800373,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,800376,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,800377,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,800392,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,800394,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,800396,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,800398,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,800400,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,800408,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,800410,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,800412,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,810324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,810326,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,810328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,810336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,810340,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,810342,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,810344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,810350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,810360,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,810364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,810370,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,810378,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,810384,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,810385,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,810386,4 Year Graduation Rate,"ALL,EDS,WH7"
2018,810388,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,810396,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,810400,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,81A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,81B000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,820312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,820320,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,820324,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,HI7"
2018,820340,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,820346,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,820347,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,820348,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,820349,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,820350,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,820352,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,820354,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,820364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,820370,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,820372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,820376,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,820384,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2018,820385,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,820388,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,821304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,WH7"
2018,821308,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,WH7"
2018,821316,EL Progress,ALL
2018,821320,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,821330,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,830304,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,MU7,SWD,WH7"
2018,830312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,830316,,
2018,830320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD"
2018,830328,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2018,830336,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,830343,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AM7,BL7,EDS,SWD,WH7"
2018,830348,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10",ALL
2018,830349,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2018,830356,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,WH7"
2018,830360,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2018,830364,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,BL7,EDS,SWD,WH7"
2018,840302,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,WH7"
2018,840303,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,840304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,840308,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,840310,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,840312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,840316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,840320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,840324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,840328,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,840332,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,840336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,840342,,
2018,840344,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,840350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,840356,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,840358,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,840360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,840361,"Math Grade 11,Reading Grade 10",ALL
2018,840368,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,840370,,
2018,84B000,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,850304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,850312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850314,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,850316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,850320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850324,,
2018,850328,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850332,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,850336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850338,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,850340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850342,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,850348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850350,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,850352,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,850354,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,850358,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,850360,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,860302,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,860306,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,860308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,860312,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,860316,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,860320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,860324,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,860326,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,860330,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,860332,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,860336,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,860339,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,860340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,860344,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,860348,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,860352,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,EDS,HI7,WH7"
2018,860354,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,860356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,860360,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,861304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,861308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,861312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,862308,,
2018,862310,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,SWD,WH7"
2018,862312,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,862316,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,86T000,"Math Grades 3-8,Reading Grades 3-8","ALL,SWD,WH7"
2018,870314,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,AM7,EDS,WH7"
2018,870318,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,SWD,WH7"
2018,870320,"Math Grades 3-8,Reading Grades 3-8","ALL,AM7,EDS,SWD,WH7"
2018,870324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,87A000,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,880304,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,880308,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,880312,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,880318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,880320,,
2018,880324,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,880328,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,880330,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,880336,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,88A000,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,890304,"4 Year Graduation Rate,Reading Grade 10",ALL
2018,890306,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,890308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,900302,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,SWD,WH7"
2018,900303,"Math Grades 3-8,Reading Grades 3-8","ALL,WH7"
2018,900304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7"
2018,900305,"Math Grades 3-8,Reading Grades 3-8","ALL,SWD,WH7"
2018,900306,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,900307,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900308,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,900310,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,900311,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,900312,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,900314,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,900316,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900318,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,900320,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,900328,"Math Grades 3-8,Reading Grades 3-8","ALL,HI7,SWD,WH7"
2018,900332,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,900334,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2018,900336,"4 Year Graduation Rate,EL Progress,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,ELS,HI7,SWD"
2018,900340,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,900341,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900342,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900343,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,MU7,SWD,WH7"
2018,900344,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,SWD,WH7"
2018,900346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900347,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900348,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,900350,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900351,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,900352,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,SWD,WH7"
2018,900353,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2018,900354,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,EDS,ELS,HI7,WH7"
2018,900356,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,SWD,WH7"
2018,900358,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,HI7,WH7"
2018,900360,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,BL7,EDS,HI7,SWD,WH7"
2018,900362,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,MU7,SWD,WH7"
2018,900363,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,900364,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,900365,4 Year Graduation Rate,ALL
2018,900366,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,EDS,WH7"
2018,900367,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,900368,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,900370,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD"
2018,900372,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,SWD,WH7"
2018,900376,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,WH7"
2018,900377,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,900378,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,EDS,HI7,SWD,WH7"
2018,900380,"Math Grades 3-8,Reading Grades 3-8","ALL,EDS,WH7"
2018,900384,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,900388,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,ELS,HI7,SWD,WH7"
2018,900391,"Math Grades 3-8,Reading Grades 3-8","ALL,AS7,BL7,HI7,MU7,SWD,WH7"
2018,900392,,
2018,900393,"4 Year Graduation Rate,Math Grade 11,Reading Grade 10","ALL,WH7"
2018,90A000,"4 Year Graduation Rate,Math Grade 11,Math Grades 3-8,Reading Grade 10,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,90B000,,
2018,90C000,,
2018,910304,"EL Progress,Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,WH7"
2018,910308,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,910311,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD"
2018,910314,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,WH7"
2018,910316,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,910320,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS,HI7,SWD,WH7"
2018,910340,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,910346,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
2018,910356,"Math Grades 3-8,Reading Grades 3-8","ALL,BL7,EDS"
