vphone_ad,year,unit_code,street_ad,scity_ad,state_ad,szip_ad,type_cd,closed_ind,new_ind,super_nm,category_cd,url_ad,grade_range_cd,calendar_type_txt,sna_pgm_type_cd,cover_letter_ad,school_type_txt,calendar_only_txt,title1_type_cd,clp_ind,focus_clp_ind,summer_program_ind,asm_no_spg_ind,no_data_spg_ind,Lea_Name,School_Name,State_Name,esea_status,student_num,lea_avg_student_num,st_avg_student_num,Grad_project_status,stem,url
(704)272-8061,2016,040328,9633 Hwy 74 W,Peachland,NC,28133.0,P,0.0,0.0,,E,http://ppes.ansonschools.org/home.aspx,K-6,"Regular School, Traditional Calendar",R,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-%202015-16.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Anson County Schools,Peachland-Polkton Elem,State Of North Carolina,,463.0,339.0,493.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-9383,2016,040330,321 Camden Road,Wadesboro,NC,28710.0,P,0.0,0.0,,M,http://wes.ansonschools.org/home,5-6,"Regular School, Traditional Calendar",R,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-%202015-16.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Anson County Schools,Wadesboro Elementary,State Of North Carolina,F,123.0,339.0,634.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-9301,2016,040700,96 Anson High School Road,Wadesboro,NC,28170.0,P,0.0,0.0,,H,http://www.anson.k12.nc.us/anths/AnsonNewTech.html,9-12,"Regular School, Traditional Calendar",R,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-%202015-16.pdf,Regular School,Traditional Calendar,,,,Y,,,Anson County Schools,Anson New Tech High,State Of North Carolina,,132.0,261.0,860.0,Y,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2016,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,M,http://www.ansonschools.org,,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-%202015-16.pdf,,,,,,,,,Anson County Schools,,State Of North Carolina,,,339.0,634.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2016,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,H,http://www.ansonschools.org,,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-%202015-16.pdf,,,,,,,,,Anson County Schools,,State Of North Carolina,,,261.0,860.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2016,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,E,http://www.ansonschools.org,,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-%202015-16.pdf,,,,,,,,,Anson County Schools,,State Of North Carolina,,,339.0,493.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(704)694-4417,2016,040LEA,320 Camden Road,Wadesboro,NC,28170.0,P,0.0,0.0,Michael H Freeman,T,http://www.ansonschools.org,,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-%202015-16.pdf,,,,,,,,,Anson County Schools,,State Of North Carolina,,,,268.0,,,http://ansonschools.org/files/user/17/file/NC%20School%20Report%20Card%20Superintendent's%20Welcome%20Letter%20-2016-17%20data.pdf
(336)846-2400,2016,050302,184 Campus Drive,West Jefferson,NC,28694.0,P,0.0,0.0,,H,http://www.ashe.k12.nc.us/achs/web/home/index.htm,9-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Ashe County Schools,Ashe County High,State Of North Carolina,,930.0,930.0,860.0,N,,
(336)384-3591,2016,050305,255 Northwest Lane,Warrensville,NC,28693.0,P,0.0,0.0,,M,http://ashemiddle.ashe.k12.nc.us/,7-8,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Ashe County Schools,Ashe County Middle,State Of North Carolina,,491.0,491.0,634.0,,,
(336)384-4500,2016,050310,5778 NC Hwy 88 W,Warrensville,NC,28693.0,P,0.0,0.0,,E,http://www.ashe.k12.nc.us/bres2/web/home.htm,PK-6,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Ashe County Schools,Blue Ridge Elementary,State Of North Carolina,,517.0,548.0,493.0,,,
(336)982-4200,2016,050330,2789 Hwy 221 N,Jefferson,NC,28640.0,P,0.0,0.0,,E,http://www.ashe.k12.nc.us/mves/web/home.htm,PK-6,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Ashe County Schools,"Mountain View Elementary, Jefferson",State Of North Carolina,,572.0,548.0,493.0,,,
(336)877-2921,2016,050335,4083 US Hwy 221S,West Jefferson,NC,28694.0,P,0.0,0.0,,E,,K-6,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Ashe County Schools,Westwood Elementary,State Of North Carolina,,556.0,548.0,493.0,,,
(336)246-7175,2016,050LEA,320 South Street,Jefferson,NC,28640.0,P,0.0,0.0,Ernest Todd Holden,E,http://www.ashe.k12.nc.us/,,,,,,,,,,,,,Ashe County Schools,,State Of North Carolina,,,548.0,493.0,,,
(336)246-7175,2016,050LEA,320 South Street,Jefferson,NC,28640.0,P,0.0,0.0,Ernest Todd Holden,M,http://www.ashe.k12.nc.us/,,,,,,,,,,,,,Ashe County Schools,,State Of North Carolina,,,491.0,634.0,,,
(336)246-7175,2016,050LEA,320 South Street,Jefferson,NC,28640.0,P,0.0,0.0,Ernest Todd Holden,H,http://www.ashe.k12.nc.us/,,,,,,,,,,,,,Ashe County Schools,,State Of North Carolina,,,930.0,860.0,,,
(828)733-0151,2016,060302,401 Avery County High School R,Newland,NC,28657.0,P,0.0,0.0,,H,http://www.averyschools.net/schools/ahs.aspx,9-12,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,,,,,,,Avery County Schools,Avery County High,State Of North Carolina,,398.0,204.0,860.0,N,,
(828)737-5700,2016,060304,155 Orchard Lane,Banner Elk,NC,28604.0,P,0.0,0.0,,E,http://www.averyschools.net/schools/bes.aspx,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Banner Elk Elementary,State Of North Carolina,,158.0,190.0,493.0,,,
(828)733-2932,2016,060310,6230 North Highway 19E,Elk Park,NC,28622.0,P,0.0,0.0,,M,http://www.averyschools.net/schools/cms.aspx,6-8,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Cranberry Middle,State Of North Carolina,,191.0,240.0,634.0,,,
(828)737-7204,2016,060316,1000 Walt Clark Road,Crossnore,NC,28616.0,P,0.0,0.0,,E,http://www.averyschools.net/schools/ces.aspx,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Crossnore Elementary,State Of North Carolina,,205.0,190.0,493.0,,,
(828)733-0145,2016,060318,102 Old Montezuma Road,Newland,NC,28657.0,P,0.0,0.0,,M,http://www.averyschools.net/schools/ams.aspx,6-8,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Avery Middle,State Of North Carolina,,288.0,240.0,634.0,,,
(828)733-4744,2016,060322,6110 North US Hwy 19E,Elk Park,NC,28622.0,P,0.0,0.0,,E,http://www.averyschools.net/schools,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Freedom Trail Elementary,State Of North Carolina,,210.0,190.0,493.0,,,
(828)733-4911,2016,060328,750 Linville Street,Newland,NC,28657.0,P,0.0,0.0,,E,http://www.averyschools.net/schools/nes.aspx,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Newland Elementary,State Of North Carolina,,261.0,190.0,493.0,,,
(828)737-5600,2016,060332,8020 US 19E Hwy South,Newland,NC,28657.0,P,0.0,0.0,,E,http://www.averyschools.net/schools,PK-5,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,Y,,,Y,,,Avery County Schools,Riverside Elementary,State Of North Carolina,,114.0,190.0,493.0,,,
(828)733-3567,2016,060334,76 Old Montezuma Rd,Newland,NC,28657.0,P,0.0,0.0,,T,,6-12,"Alternative Education, Traditional Calendar",A,http://www.averyschools.net/Page/4777,Alternative Education,Traditional Calendar,,,,,Y,,Avery County Schools,Blue Ridge Academy,State Of North Carolina,,24.0,24.0,268.0,N,,
(828)733-0151,2016,060700,401 Avery County High School R,Newland,NC,28657.0,P,0.0,0.0,,H,http://www.averyschools.net/schools/ams.aspx,9-12,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,,,,,,,Avery County Schools,Avery High STEM Academy,State Of North Carolina,,127.0,204.0,860.0,N,,
(828)733-0151,2016,060701,401 Avery County High School R,Newland,NC,28657.0,P,0.0,0.0,,H,,9-12,"Regular School, Traditional Calendar",R,http://www.averyschools.net/Page/4777,Regular School,Traditional Calendar,,,,,,,Avery County Schools,Avery High Viking Academy,State Of North Carolina,,88.0,204.0,860.0,N,,
(828)733-6006,2016,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,E,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,190.0,493.0,,,
(828)733-6006,2016,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,H,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,204.0,860.0,,,
(828)733-6006,2016,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,M,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,240.0,634.0,,,
(828)733-6006,2016,060LEA,775 Cranberry Street,Newland,NC,28657.0,P,0.0,0.0,David Burleson,T,http://www.averyschools.net,,,,http://www.averyschools.net/Page/4777,,,,,,,,,Avery County Schools,,State Of North Carolina,,,24.0,268.0,,,
(828)897-4581,2016,06A000,158 Grandfather Home Drive,Banner Elk,NC,28604.0,C,0.0,0.0,Stephanie Knowles,A,https://www.childrenshopealliance.org/grandfather-academy/,1-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,Grandfather Academy,State Of North Carolina,,22.0,,511.0,,,
(828)733-5241,2016,06B000,129 Allen Circle,Crossnore,NC,28616.0,C,0.0,0.0,Cyndi H Austin,A,http://www.williamsacademy.org/,K-12,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,,,,Charter and Non-District Affiliated Schools,Williams Academy,State Of North Carolina,P,111.0,,511.0,,,
(252)946-1611,2016,070302,947 Hudnell Street,Washington,NC,27889.0,P,0.0,0.0,,E,http://beaufort.ees.schoolfusion.us/,PK-1,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,Y,,,,,Y,Beaufort County Schools,"Eastern Elementary, Washington",State Of North Carolina,,585.0,557.0,493.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)923-3251,2016,070308,110 S King Street,Bath,NC,27808.0,P,0.0,0.0,,I,http://beaufort.bath.schoolfusion.us/,K-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,Bath Elementary,State Of North Carolina,,576.0,410.0,475.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-5382,2016,070310,820 North Bridge St,Washington,NC,27899.0,P,0.0,0.0,,T,http://beaufort.etc.schoolfusion.us/,6-12,"Alternative Education, Traditional Calendar",A,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Alternative Education,Traditional Calendar,,Y,Y,,Y,,Beaufort County Schools,B C Ed Tech Center,State Of North Carolina,,75.0,75.0,268.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)940-6227,2016,070311,5337 Hwy 264 East,Washington,NC,27889.0,P,0.0,0.0,,H,,9-13,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,,,,Y,,,Beaufort County Schools,Beaufort Co Early College High,State Of North Carolina,,228.0,522.0,860.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6191,2016,070325,3831 US HWY 17 S,Chocowinity,NC,27817.0,P,0.0,0.0,,M,http://beaufort.cms.schoolfusion.us/,5-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,Chocowinity Middle,State Of North Carolina,,406.0,608.0,634.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-3881,2016,070326,606 Gray Road,Chocowinity,NC,27817.0,P,0.0,0.0,,E,http://beaufort.cps.schoolfusion.us/,PK-4,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Beaufort County Schools,Chocowinity Primary,State Of North Carolina,,507.0,557.0,493.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-3350,2016,070327,910 Tarboro Street,Washington,NC,27889.0,P,0.0,0.0,,E,http://beaufort.jct.schoolfusion.us/,2-3,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,John C Tayloe Elementary,State Of North Carolina,,570.0,557.0,493.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-3941,2016,070328,4103 North Market Street Ext,Washington,NC,27889.0,P,0.0,0.0,,E,http://beaufort.jss.schoolfusion.us/,4-5,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Beaufort County Schools,John Small Elementary,State Of North Carolina,F,564.0,557.0,493.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)943-6545,2016,070329,21000 US Hwy 264 East,Pinetown,NC,27865.0,P,0.0,0.0,,I,http://beaufort.nes.schoolfusion.us/,PK-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,Y,,,,,,Beaufort County Schools,"Northeast Elementary, Pinetown",State Of North Carolina,,491.0,410.0,475.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)943-6341,2016,070330,7868 Free Union Church Road,Pinetown,NC,27865.0,P,0.0,0.0,,H,http://beaufort.nhs.schoolfusion.us/,9-12,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,"Northside High, Pinetown",State Of North Carolina,,432.0,522.0,860.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-0874,2016,070338,4105 N Market Street Ext,Washington,NC,27889.0,P,0.0,0.0,,M,http://beaufort.psj.schoolfusion.us/,6-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,P S Jones Middle,State Of North Carolina,,809.0,608.0,634.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)940-1881,2016,070339,5700 Hwy 33 East,Chocowinity,NC,27817.0,P,0.0,0.0,,H,http://beaufort.shs.schoolfusion.us/,9-12,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,Southside High,State Of North Carolina,,451.0,522.0,860.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)322-5351,2016,070340,693 North 7th Street,Aurora,NC,27806.0,P,0.0,0.0,,I,http://beaufort.sws.schoolfusion.us/,PK-8,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,Y,,,Y,,,Beaufort County Schools,S W Snowden Elementary,State Of North Carolina,,164.0,410.0,475.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-0858,2016,070342,400 Slatestone Road,Washington,NC,27889.0,P,0.0,0.0,,H,http://beaufort.whs.schoolfusion.us/,9-12,"Regular School, Traditional Calendar",R,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,Regular School,Traditional Calendar,,,,,,,Beaufort County Schools,Washington High,State Of North Carolina,,978.0,522.0,860.0,N,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2016,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,M,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,608.0,634.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2016,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,H,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,522.0,860.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2016,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,E,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,557.0,493.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2016,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,T,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,75.0,268.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-6593,2016,070LEA,321 Smaw Road,Washington,NC,27889.0,P,0.0,0.0,Don Phipps,I,http://www.beaufort.k12.nc.us/,,,,http://www.beaufort.k12.nc.us/cms/lib010/NC01000486/Centricity/Domain/121/Welcome Letter 2016.pdf,,,,,,,,,Beaufort County Schools,,State Of North Carolina,,,410.0,475.0,,,https://www.beaufort.k12.nc.us/userfiles/uploads/6/phuggins/doc090517-09052017163140.pdf
(252)946-1977,2016,07A000,2330 Old Bath Hwy,Washington,NC,27889.0,C,0.0,0.0,Austin Smigel,A,http://wmpcs.org,K-10,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,,,,,,,Charter and Non-District Affiliated Schools,Washington Montessori,State Of North Carolina,,354.0,,511.0,,,
(252)794-2150,2016,080311,819 Governors Road,Windsor,NC,27983.0,P,0.0,0.0,,H,http://www.bec.bertie.k12.nc.us,9-13,"Regular School, Traditional Calendar",R,,Regular School,Traditional Calendar,Y,,,Y,,,Bertie County Schools,Bertie Early College High,State Of North Carolina,,171.0,258.0,860.0,Y,,
