year,agency_code,category_code,agency_level,lea_code,designation_type,name,county,street_addr,stree_addr2,city,state,zip,phone,grade_span,school_type,calendar_type,url,super_name,title_i,esea,stem,purple_star,street_addr2
2019,780398,E,SCH,780LEA,P,Rowland Norment Elementary,Robeson,701 Godwin Ave,,Lumberton,NC,28358.0,910-671-6030,PK:03,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=rnes&schoolid=398,,Y,,,,
2019,780400,E,SCH,780LEA,P,Saint Pauls Elementary,Robeson,222 Martin Luther King Drive,,Saint Pauls,NC,28384.0,910-865-4103,PK:05,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=spes&schoolid=400,,Y,,,,
2019,780401,H,SCH,780LEA,P,Saint Pauls High,Robeson,648 North Old Stage Rd,,Saint Pauls,NC,28384.0,910-865-4177,9:12,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=sphs&schoolid=401,,Y,,,,
2019,780402,H,SCH,780LEA,P,South Robeson High,Robeson,3268 South Robeson Rd,,Rowland,NC,28383.0,910-422-3987,9:12,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=srhs&schoolid=402,,Y,,,,
2019,780403,M,SCH,780LEA,P,Saint Pauls Middle,Robeson,526 W Shaw St,,Saint Pauls,NC,28384.0,910-865-4070,6:08,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=spms&schoolid=403,,Y,,,,
2019,780407,E,SCH,780LEA,P,Tanglewood Elementary,Robeson,400 West 29th Street,,Lumberton,NC,28358.0,910-671-6035,KG:03,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=tes&schoolid=407,,Y,,,,
2019,780410,M,SCH,780LEA,P,Townsend Middle,Robeson,105 Carolina Street,,Maxton,NC,28364.0,910-844-5086,5:08,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=townsend&schoolid=410,,Y,,,,
2019,780412,E,SCH,780LEA,P,Union Chapel Elementary,Robeson,4271 Union Chapel Road,,Pembroke,NC,28372.0,910-521-4456,PK:06,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=uces&schoolid=412,,Y,,,,
2019,780416,E,SCH,780LEA,P,Union Elementary,Robeson,2547 NC Hwy 710 South,,Rowland,NC,28383.0,910-521-4272,PK:06,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=union&schoolid=416,,Y,,,,
2019,780417,E,SCH,780LEA,P,W H Knuckles,Robeson,1520 Martin L King Dr,,Lumberton,NC,28358.0,910-671-6020,PK:04,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=knuckles&schoolid=417,,Y,,,,
2019,780420,H,SCH,780LEA,P,Purnell Swett High,Robeson,11344 Deep Branch Road,,Pembroke,NC,28372.0,910-521-3253,9:12,Regular School,Traditional,http://www.robeson.k12.nc.us/schools.cfm?id=swett&schoolid=420,,Y,,,,
2019,78A000,M,SCH,CH,C,CIS Academy,Robeson,818 West 3rd Street,,Pembroke,NC,28372.0,910-521-1669,6:08,Regular School,Traditional,http://www.cisrobeson.org/cis-academy/,Mr Billy Haggans,Y,,,,
2019,78B000,I,SCH,CH,C,Southeastern Academy,Robeson,12251 NC HWY 41 North,,Lumberton,NC,28358.0,910-738-7828,KG:08,Regular School,Traditional,http://www.southeasternacademy.org/,Mrs Kristen Stone,,,,,
2019,790302,E,SCH,790LEA,P,Bethany Elementary,Rockingham,271 Bethany Rd,,Reidsville,NC,27320.0,336-951-2710,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/Beth/index.htm,,,,,,
2019,790310,E,SCH,790LEA,P,Central Elementary,Rockingham,435 E Stadium Dr,,Eden,NC,27288.0,336-623-8378,KG:05,Regular School,Traditional,http://www.rock.k12.nc.us/Cent/index.htm,,Y,,,,
2019,790314,H,SCH,790LEA,P,Dalton McMichael High,Rockingham,6845 Hwy 135,,Mayodan,NC,27027.0,336-427-5165,9:12,Regular School,Traditional,http://www.rock.k12.nc.us/Dmhs/index.htm,,,,,,
2019,790318,E,SCH,790LEA,P,Douglass Elementary,Rockingham,408 Price St.,,Eden,NC,27288.0,336-623-6521,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/Doug/index.htm,,Y,,,,
2019,790327,E,SCH,790LEA,P,Huntsville Elementary,Rockingham,2020 Sardis Church Road,,Madison,NC,27025.0,336-427-3266,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/hunt/index.htm,,Y,,,,
2019,790330,M,SCH,790LEA,P,J E Holmes Middle,Rockingham,211 N Pierce St,,Eden,NC,27288.0,336-623-9791,6:08,Regular School,Traditional,http://www.rock.k12.nc.us/Hms/index.htm,,Y,,,,
2019,790344,E,SCH,790LEA,P,Leaksville-Spray Elementary,Rockingham,415 Highland Dr,,Eden,NC,27288.0,336-627-7068,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/lse/index.htm,,Y,,,,
2019,790347,E,SCH,790LEA,P,Lincoln Elementary,Rockingham,2660 Oregon Hill Road,,Ruffin,NC,27326.0,336-348-2929,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/Linc/index.htm,,Y,,,,
2019,790350,E,SCH,790LEA,P,Monroeton Elementary,Rockingham,8081 US Highway 158,,Reidsville,NC,27320.0,336-634-3280,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/mnrt.htm,,Y,,,,
2019,790354,H,SCH,790LEA,P,John M Morehead High,Rockingham,134 N Pierce St,,Eden,NC,27288.0,336-627-7731,9:12,Regular School,Traditional,http://www.rock.k12.nc.us/Mhs/index.htm,,,,,,
2019,790362,E,SCH,790LEA,P,John W Dillard Academy,Rockingham,810 Cure Dr,,Madison,NC,27025.0,336-548-2472,KG:05,Regular School,Year Round,http://www.rock.k12.nc.us/Nvi/index.htm,,Y,,,,
2019,790366,H,SCH,790LEA,P,Reidsville High,Rockingham,1901 S Park Dr,,Reidsville,NC,27320.0,336-349-6361,9:12,Regular School,Traditional,http://www.rock.k12.nc.us/Rhs/index.htm,,,,,,
2019,790374,M,SCH,790LEA,P,Reidsville Middle,Rockingham,1903 S Park Dr,,Reidsville,NC,27320.0,336-342-4726,6:08,Regular School,Traditional,http://www.rock.k12.nc.us/Rms/index.htm,,Y,,,,
2019,790378,H,SCH,790LEA,P,Rockingham County High,Rockingham,180 High School Rd,,Reidsville,NC,27320.0,336-634-3220,9:12,Regular School,Traditional,http://www.rock.k12.nc.us/Rchs/index.htm,,,,,,
2019,790379,H,SCH,790LEA,P,Rockingham Co Early College High,Rockingham,NC Hwy 65,,Wentworth,NC,27375.0,336-342-4261,9:13,Regular School,Traditional,,,,,,,
2019,790380,M,SCH,790LEA,P,Rockingham County Middle,Rockingham,182 High School Road,,Reidsville,NC,27320.0,336-616-0073,6:08,Regular School,Traditional,http://www.rock.k12.nc.us/rcms/index.htm,,,,,,
2019,790386,E,SCH,790LEA,P,South End Elementary,Rockingham,1307 South Park Drive,,Reidsville,NC,27320.0,336-349-6085,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/Send/index.htm,,Y,,,,
2019,790390,E,SCH,790LEA,P,Stoneville Elementary,Rockingham,203 Stone St,,Stoneville,NC,27048.0,336-445-1999,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/Ste/index.htm,,Y,,,,
2019,790392,A,SCH,790LEA,P,The SCORE Center,Rockingham,401 Moss Street,,Reidsville,NC,27320.0,336-634-3209,KG:12,Alternative School,Traditional,,,,,,,
2019,790394,M,SCH,790LEA,P,Western Rockingham Middle,Rockingham,915 NW Ayersville Rd,,Madison,NC,27025.0,336-548-2168,6:08,Regular School,Traditional,http://www.rock.k12.nc.us/Wrms/index.htm,,,,,,
2019,790398,E,SCH,790LEA,P,Wentworth Elementary,Rockingham,8806 NC Hwy 87,,Reidsville,NC,27320.0,336-634-3250,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/Went/index.htm,,,,,,
2019,790402,E,SCH,790LEA,P,Williamsburg Elementary,Rockingham,2830 Hwy 87,,Reidsville,NC,27320.0,336-349-4632,P2:05,Regular School,Traditional,http://www.rock.k12.nc.us/Wbrg/index.htm,,Y,,,,
2019,79A000,T,SCH,CH,C,Bethany Community  School,Rockingham,1288 Hudson Rd,,Summerfield,NC,27358.0,336-951-2500,6:10,Regular School,Traditional,http://www.bcmschool.com,Ms Vicky Bethel,Y,,,,
2019,79Z000,E,SCH,CH,C,Moss Street Partnership School,Rockingham,419 Moss Street,,Reidsville,NC,27320.0,336-349-5370,KG:05,Regular School,Traditional,www.mossstreet.uncg.edu,,Y,,,,
2019,800308,T,SCH,800LEA,P,Henderson High,Rowan,1215 North Main St,,Salisbury,NC,28144.0,704-639-3134,6:12,Alternative School,Traditional,http://hihs.rss.k12.nc.us,,Y,,,,
2019,800312,E,SCH,800LEA,P,Bostian Elementary,Rowan,4245 Old Beatty Ford Rd,,China Grove,NC,28023.0,704-857-2322,KG:05,Regular School,Traditional,http://bes.rss.k12.nc.us,,Y,,,,
2019,800314,M,SCH,800LEA,P,Erwin Middle,Rowan,170 St Luke's Church Rd,,Salisbury,NC,28146.0,704-279-7265,6:08,Regular School,Traditional,http://ems.rss.k12.nc.us,,,,,,
2019,800315,E,SCH,800LEA,P,Overton Elementary,Rowan,1825 Park Rd W,,Salisbury,NC,28144.0,704-639-3000,KG:05,Regular School,Traditional,http://oes.rss.k12.nc.us,,Y,,,,
2019,800316,E,SCH,800LEA,P,China Grove Elementary,Rowan,514 South Franklin St,,China Grove,NC,28023.0,704-857-7708,PK:05,Regular School,Traditional,http://cges.rss.k12.nc.us,,Y,,,,
2019,800320,M,SCH,800LEA,P,China Grove Middle,Rowan,1013 North Main St,,China Grove,NC,28023.0,704-857-7038,6:08,Regular School,Traditional,http://cgms.rss.k12.nc.us,,,,,,
2019,800328,M,SCH,800LEA,P,Corriher Lipe Middle,Rowan,214 West Rice St,,Landis,NC,28088.0,704-857-7946,6:08,Regular School,Traditional,http://clms.rss.k12.nc.us,,,,,,
2019,800340,H,SCH,800LEA,P,East Rowan High,Rowan,175 St Luke's Church Rd,,Salisbury,NC,28146.0,704-279-5232,9:12,Regular School,Traditional,http://erhs.rss.k12.nc.us,,,,,,
2019,800346,E,SCH,800LEA,P,Koontz Elementary,Rowan,685 East Ritchie Rd,,Salisbury,NC,28146.0,704-216-0273,KG:05,Regular School,Traditional,http://www.rss.k12.nc.us/schoolpgs/edkes/Koontz.html,,Y,,,,
2019,800347,E,SCH,800LEA,P,Shive Elementary,Rowan,655 Holshouser Rd,,Rockwell,NC,28138.0,704-279-2899,PK:05,Regular School,Traditional,http://ses.rss.k12.nc.us,,Y,,,,
2019,800348,E,SCH,800LEA,P,Enochville Elementary,Rowan,925 North Enochville Ave,,China Grove,NC,28023.0,704-933-2534,KG:05,Regular School,Traditional,http://ees.rss.k12.nc.us,,Y,,,,
2019,800352,E,SCH,800LEA,P,Faith Elementary,Rowan,1000 School St,,Faith,NC,28041.0,704-279-3195,KG:05,Regular School,Traditional,http://fes.rss.k12.nc.us,,Y,,,,
2019,800356,E,SCH,800LEA,P,Granite Quarry Elementary,Rowan,118 South Walnut St,,Salisbury,NC,28146.0,704-279-2154,PK:05,Regular School,Traditional,http://gqes.rss.k12.nc.us,,Y,,,,
2019,800358,E,SCH,800LEA,P,Isenberg Elementary,Rowan,2800 Jake Alexander Blvd N,,Salisbury,NC,28147.0,704-639-3009,PK:05,Regular School,Traditional,http://ies.rss.k12.nc.us,,Y,,,,
2019,800359,E,SCH,800LEA,P,Dole Elementary,Rowan,465 Choate Rd,,Salisbury,NC,28146.0,704-639-3046,PK:05,Regular School,Traditional,http://hdes.rss.k12.nc.us,,Y,,,,
2019,800360,E,SCH,800LEA,P,Hurley Elementary,Rowan,625 Hurley School Rd,,Salisbury,NC,28147.0,704-639-3038,PK:05,Regular School,Traditional,http://hes.rss.k12.nc.us,,Y,,,,
2019,800361,H,SCH,800LEA,P,Carson High,Rowan,290 Kress Venture Dr,,China Grove,NC,28023.0,704-855-7297,9:12,Regular School,Traditional,http://jchs.rss.k12.nc.us,,,,,,
2019,800362,E,SCH,800LEA,P,Knollwood Elementary,Rowan,3075 Shue Rd,,Salisbury,NC,28147.0,704-857-3400,PK:05,Regular School,Traditional,http://kes.rss.k12.nc.us,,Y,,,,
2019,800363,M,SCH,800LEA,P,Knox Middle,Rowan,1625 Park Rd W,,Salisbury,NC,28144.0,704-633-2922,6:08,Regular School,Traditional,http://www.rss.k12.nc.us/schoolpgs/Kms/kms.html,,Y,,,,
2019,800364,E,SCH,800LEA,P,Landis Elementary,Rowan,801 West Ryder Ave,,Landis,NC,28088.0,704-857-3111,PK:05,Regular School,Traditional,http://les.rss.k12.nc.us,,Y,,,,
2019,800366,E,SCH,800LEA,P,Millbridge Elementary,Rowan,155 Ed Deal Rd,,China Grove,NC,28023.0,704-855-5591,KG:05,Regular School,Traditional,http://mbes.rss.k12.nc.us,,Y,,,,
2019,800368,E,SCH,800LEA,P,Morgan Elementary,Rowan,3860 Liberty Rd,,Gold Hill,NC,28071.0,704-636-0169,PK:05,Regular School,Traditional,http://mes.rss.k12.nc.us,,Y,,,,
2019,800372,E,SCH,800LEA,P,Mt Ulla Elementary,Rowan,13155 NC 801 Hwy,,Mount Ulla,NC,28125.0,704-278-2750,KG:05,Regular School,Traditional,http://mues.rss.k12.nc.us,,Y,,,,
2019,800373,E,SCH,800LEA,P,North Rowan Elementary,Rowan,600 Charles St,,Spencer,NC,28159.0,704-639-3042,PK:05,Regular School,Traditional,http://nres.rss.k12.nc.us,,Y,,,,
2019,800376,H,SCH,800LEA,P,North Rowan High,Rowan,300 North Whitehead Ave,,Spencer,NC,28159.0,704-636-4420,9:12,Regular School,Traditional,http://nrhs.rss.k12.nc.us,,,,,,
2019,800377,M,SCH,800LEA,P,North Rowan Middle,Rowan,512 Charles St,,Spencer,NC,28159.0,704-639-3018,6:08,Regular School,Traditional,http://nrms.rss.k12.nc.us,,Y,,,,
2019,800392,E,SCH,800LEA,P,Rockwell Elementary,Rowan,114 Link St,,Rockwell,NC,28138.0,704-279-3145,PK:05,Regular School,Traditional,http://res.rss.k12.nc.us,,Y,,,,
2019,800394,H,SCH,800LEA,P,Rowan Co Early College,Rowan,1333 Jake Alexander Blvd S,,Salisbury,NC,28146.0,704-216-3873,9:12,Regular School,Traditional,http://rcec.rss.k12.nc.us,,,,,,
2019,800396,H,SCH,800LEA,P,Salisbury High,Rowan,500 Lincolnton Rd,,Salisbury,NC,28144.0,704-636-1221,9:12,Regular School,Traditional,http://shs.rss.k12.nc.us,,,,,,
2019,800398,M,SCH,800LEA,P,Southeast Middle,Rowan,1570 Peeler Rd,,Salisbury,NC,28146.0,704-638-5561,6:08,Regular School,Traditional,http://sems.rss.k12.nc.us,,,,,,
2019,800400,H,SCH,800LEA,P,South Rowan High,Rowan,1655 Patterson St,,China Grove,NC,28023.0,704-857-1161,9:12,Regular School,Traditional,http://srhs.rss.k12.nc.us,,,,,,
2019,800406,E,SCH,800LEA,P,West Rowan Elementary,Rowan,480 Mimosa St,,Cleveland,NC,27013.0,704-278-2131,PK:05,Regular School,Traditional,https://www.rssed.org/wres,,Y,,,,
2019,800408,H,SCH,800LEA,P,West Rowan High,Rowan,8050 NC 801 Hwy,,Mount Ulla,NC,28125.0,704-278-9233,9:12,Regular School,Traditional,http://wrhs.rss.k12.nc.us,,,,,,
2019,800410,M,SCH,800LEA,P,West Rowan Middle,Rowan,5925 Statesville Blvd,,Salisbury,NC,28147.0,704-633-4775,6:08,Regular School,Traditional,http://wrms.rss.k12.nc.us,,,,,,
2019,80B000,E,SCH,CH,C,Essie Mae Kiser Foxx Charter,Rowan,729 N Long St,,East Spencer,NC,28039.0,704-603-4460,KG:04,Regular School,Traditional,http://essiesschool.com/,Dr Jonathan Pullin,Y,,,,
2019,810324,H,SCH,810LEA,P,Chase High School,Rutherford,1603 Chase High Rd,,Forest City,NC,28043.0,828-245-5883,9:12,Regular School,Traditional,http://chs.rcsnc.org,,,,,,
2019,810326,M,SCH,810LEA,P,Chase Middle School,Rutherford,840 Chase High Rd,,Forest City,NC,28043.0,828-247-1043,6:08,Regular School,Traditional,http://cms.rcsnc.org/,,,,,,
2019,810328,E,SCH,810LEA,P,Cliffside Elementary School,Rutherford,4016 US Hwy 221-A,,Cliffside,NC,28024.0,828-288-2235,KG:05,Regular School,Traditional,http://ces.rcsnc.org/,,Y,,,,
2019,810336,E,SCH,810LEA,P,Forest City-Dunbar Elementary School,Rutherford,286 Learning Parkway,,Forest City,NC,28043.0,828-245-4978,PK:05,Regular School,Year Round,http://fcdes.rcsnc.org/,,Y,,,,
2019,810340,H,SCH,810LEA,P,East Rutherford High School,Rutherford,331 East High Rd,,Bostic,NC,28018.0,828-245-6424,9:12,Regular School,Traditional,http://erhs.rcsnc.org/,,,,,,
2019,810342,M,SCH,810LEA,P,East Rutherford Middle School,Rutherford,259 East Church Street,,Bostic,NC,28018.0,828-245-3750,6:08,Regular School,Traditional,http://erms.rcsnc.org/,,,,,,
2019,810344,E,SCH,810LEA,P,Ellenboro Elementary School,Rutherford,813 Piney Mountain Church Rd,,Ellenboro,NC,28040.0,828-453-8185,PK:05,Regular School,Traditional,http://ees.rcsnc.org/,,Y,,,,
2019,810350,E,SCH,810LEA,P,Forrest W. Hunt Elementary School,Rutherford,100 Forrest Hunt Drive,,Forest City,NC,28043.0,828-245-2161,PK:05,Regular School,Traditional,http://fhes.rcsnc.org/,,Y,,,,
2019,810360,E,SCH,810LEA,P,Harris Elementary School,Rutherford,3330 US 221 S Hwy,,Forest City,NC,28043.0,828-248-2354,PK:05,Regular School,Traditional,http://hes.rcsnc.org/,,Y,,,,
2019,810364,E,SCH,810LEA,P,Mt. Vernon-Ruth Elementary School,Rutherford,2785 Hudlow Road,,Forest City,NC,28043.0,828-287-4792,PK:05,Regular School,Traditional,http://mvres.rcsnc.org/,,Y,,,,
2019,810370,E,SCH,810LEA,P,Pinnacle Elementary School,Rutherford,1204 Painters Gap Road,,Rutherfordton,NC,28139.0,828-287-3440,PK:05,Regular School,Traditional,http://pes.rcsnc.org/,,Y,,,,
2019,810378,M,SCH,810LEA,P,R-S Middle School,Rutherford,545 Charlotte Rd,,Rutherfordton,NC,28139.0,828-286-4461,6:08,Regular School,Traditional,http://rsms.rcsnc.org/,,,,,,
2019,810384,H,SCH,810LEA,P,R-S Central High School,Rutherford,641 Hwy 221 North,,Rutherfordton,NC,28139.0,828-287-3304,9:12,Regular School,Traditional,http://rschs.rcsnc.org/,,,,,,
2019,810385,H,SCH,810LEA,P,Rutherford Early College High School,Rutherford,286 ICC Loop Road,,Spindale,NC,28160.0,828-288-2202,9:13,Regular School,Modified,http://reach.rcsnc.org/,,,,,,
2019,810386,T,SCH,810LEA,P,Rutherford Opportunity Center,Rutherford,140 Old Caroleen Road,,Forest City,NC,28043.0,828-248-5294,6:12,Alternative School,Traditional,http://roc.rcsnc.org/,,,,,,
2019,810388,E,SCH,810LEA,P,Rutherfordton Elementary School,Rutherford,201 Bob Hardin Road,,Rutherfordton,NC,28139.0,828-287-3778,PK:05,Regular School,Traditional,http://res.rcsnc.org/,,Y,,,,
2019,810396,E,SCH,810LEA,P,Spindale Elementary School,Rutherford,161 N Oak St,,Spindale,NC,28160.0,828-286-2861,PK:05,Regular School,Traditional,http://ses.rcsnc.org/,,Y,,,,
2019,810400,E,SCH,810LEA,P,Sunshine Elementary School,Rutherford,231 Toney Road,,Bostic,NC,28018.0,828-245-0658,PK:05,Regular School,Traditional,http://sses.rcsnc.org/,,Y,,,,
2019,81A000,A,SCH,CH,C,Thomas Jefferson Class Academy,Rutherford,2527 US 221A Hwy,,Mooresboro,NC,28114.0,828-657-9998,KG:12,Regular School,Traditional,http://www.tjca.teamcfa.school,Mrs Dianna Bridges,,,,,
2019,81B000,A,SCH,CH,C,Lake Lure Classical Academy,Rutherford,1058 Island Creek Rd.,,Lake Lure,NC,28746.0,828-625-9292,KG:12,Regular School,Traditional,http://www.llcharter.org,Mr Thomas Keever,Y,,,,
2019,820312,E,SCH,820LEA,P,Roseboro Elementary,Sampson,180 Butler Island Road,,Roseboro,NC,28382.0,910-525-4538,P3:05,Regular School,Traditional,http://www.sampson.k12.nc.us/res,,Y,,,,
2019,820320,E,SCH,820LEA,P,Clement Elementary,Sampson,3220 Maxwell Rd,,Autryville,NC,28318.0,910-567-2112,PK:05,Regular School,Traditional,http://www.sampson.k12.nc.us/Clement/,,Y,,,,
2019,820324,H,SCH,820LEA,P,Sampson Early College High,Sampson,1801 Sunset Ave,,Clinton,NC,28329.0,910-900-4046,9:13,Regular School,Traditional,http://www.sampson.k12.nc.us/sechs,,,,,,
2019,820340,E,SCH,820LEA,P,Hargrove Elementary,Sampson,7725 Faison Hwy,,Faison,NC,28341.0,910-533-3444,PK:05,Regular School,Traditional,http://www.sampson.k12.nc.us/Hargrove/,,Y,,,,
2019,820346,E,SCH,820LEA,P,Hobbton Elementary,Sampson,12361 Hobbton Hwy,,Newton Grove,NC,28366.0,910-594-0392,PK:05,Regular School,Traditional,http://www.sampson.k12.nc.us/hobbton,,Y,,,,
2019,820347,M,SCH,820LEA,P,Hobbton Middle,Sampson,12081 Hobbton Hwy,,Newton Grove,NC,28366.0,910-594-1420,6:08,Regular School,Traditional,http://www.sampson.k12.nc.us/hobbtonmiddle,,Y,,,,
2019,820348,H,SCH,820LEA,P,Hobbton High,Sampson,12201 Hobbton Hwy,,Newton Grove,NC,28366.0,910-594-0242,9:12,Regular School,Traditional,http://www.sampson.k12.nc.us/HobbtonHigh/,,,,,,
2019,820349,H,SCH,820LEA,P,Lakewood High,Sampson,245 Lakewood School Rd,,Salemburg,NC,28385.0,910-525-5171,9:12,Regular School,Traditional,http://www.sampson.k12.nc.us/LakewoodHigh/,,,,,,
2019,820350,E,SCH,820LEA,P,Midway Elementary,Sampson,15375 Spiveys Corner Highway,,Dunn,NC,28334.0,910-567-2244,P3:05,Regular School,Traditional,http://www.sampson.k12.nc.us/midway,,Y,,,,
2019,820352,H,SCH,820LEA,P,Midway High,Sampson,15274 Spiveys Corner Highway,,Newton Grove,NC,28366.0,910-567-6664,9:12,Regular School,Traditional,http://www.sampson.k12.nc.us/MidwayHigh/,,,,,,
2019,820354,M,SCH,820LEA,P,Midway Middle,Sampson,1115 Roberts Grove Road,,Dunn,NC,28334.0,910-567-5879,6:08,Regular School,Traditional,http://www.sampson.k12.nc.us/midwaymiddle,,Y,,,,
2019,820364,E,SCH,820LEA,P,Plain View Elementary,Sampson,4140 Plain View Hwy,,Dunn,NC,28334.0,910-891-4354,PK:05,Regular School,Traditional,http://www.sampson.k12.nc.us/PlainView/,,Y,,,,
2019,820370,M,SCH,820LEA,P,Union Middle,Sampson,455 River Road,,Clinton,NC,28328.0,910-592-4547,6:08,Regular School,Traditional,http://www.sampson.k12.nc.us/unionmiddle,,Y,,,,
2019,820372,M,SCH,820LEA,P,Roseboro-Salemburg Middle,Sampson,305 West Pleasant Street,,Roseboro,NC,28382.0,910-525-4764,6:08,Regular School,Traditional,http://www.sampson.k12.nc.us/rsmiddle,,Y,,,,
2019,820376,E,SCH,820LEA,P,Salemburg Elementary,Sampson,404 E. College Street,,Salemburg,NC,28385.0,910-525-5547,P3:05,Regular School,Traditional,http://www.sampson.k12.nc.us/salemburg,,Y,,,,
2019,820384,E,SCH,820LEA,P,Union Elementary,Sampson,10400 Taylors Bridge Hwy,,Clinton,NC,28328.0,910-532-2104,P3:05,Regular School,Traditional,http://www.sampson.k12.nc.us./UnionElem/,,Y,,,,
2019,820385,E,SCH,820LEA,P,Union Intermediate,Sampson,1190 Edmond Matthis Road,,Clinton,NC,28328.0,910-592-2287,4:05,Regular School,Traditional,http://www.sampson.k12.nc.us/unioninter/,,Y,,,,
2019,820388,H,SCH,820LEA,P,Union High,Sampson,1189 Kader Merritt Road,,Rose Hill,NC,28458.0,910-532-6300,9:12,Regular School,Traditional,http://www.sampson.k12.nc.us/unionhigh,,Y,,,,
2019,821304,E,SCH,821LEA,P,Butler Avenue Elementary,Sampson,301 Butler Ave,,Clinton,NC,28328.0,910-592-2629,2:03,Regular School,Traditional,http://bas.clinton.k12.nc.us,,Y,,,,
2019,821308,H,SCH,821LEA,P,Clinton High,Sampson,340 Indian Town Road,,Clinton,NC,28328.0,910-592-2067,9:12,Regular School,Traditional,http://chs.clinton.k12.nc.us,,,,,,
2019,821316,E,SCH,821LEA,P,Langdon C Kerr Elementary,Sampson,112 Kimbrough Rd,,Clinton,NC,28328.0,910-592-3066,P0:01,Regular School,Traditional,http://lck.clinton.k12.nc.us,,Y,,,,
2019,821320,M,SCH,821LEA,P,Sampson Middle,Sampson,1201 W Elizabeth St,,Clinton,NC,28328.0,910-592-3327,6:08,Regular School,Traditional,http://sms.clinton.k12.nc.us,,Y,,,,
2019,821330,E,SCH,821LEA,P,Sunset Avenue Elementary,Sampson,505 Sunset Ave,,Clinton,NC,28328.0,910-592-5623,4:05,Regular School,Traditional,http://sas.clinton.k12.nc.us,,Y,,,,
2019,830304,M,SCH,830LEA,P,Carver Middle,Scotland,18601 Fieldcrest Road,,Laurel Hill,NC,28351.0,910-462-4669,6:08,Regular School,Traditional,http://www.scotland.k12.nc.us/schools/carver.htm,,Y,,,,
2019,830312,E,SCH,830LEA,P,Covington Street Elementary,Scotland,615 W Covington St,,Laurinburg,NC,28352.0,910-277-4312,KG:05,Regular School,Traditional,http://www.scsnc.org/schools/covington/,,Y,,,,
2019,830316,T,SCH,830LEA,P,Shaw Academy,Scotland,18700 Old Wire Road,,Laurinburg,NC,28352.0,910-276-0611,6:12,Alternative School,Traditional,http://www.scotland.k12.nc.us/schools/e_laurinburg/,,,,,,
2019,830320,E,SCH,830LEA,P,I E Johnson Elementary,Scotland,815 McGirts Bridge Road,,Laurinburg,NC,28352.0,910-277-4308,P2:05,Regular School,Traditional,http://www.scotland.k12.nc.us/schools/johnson/default.htm,,Y,,,,
2019,830328,E,SCH,830LEA,P,Laurel Hill Elementary,Scotland,11340 Old Wire Road,,Laurel Hill,NC,28351.0,910-462-2111,PK:05,Regular School,Traditional,http://www.scotland.k12.nc.us/schools/laurel_hill.htm,,Y,,,,
2019,830343,H,SCH,830LEA,P,Scotland High School,Scotland,1000 West Church St,,Laurinburg,NC,28352.0,910-276-7370,9:12,Regular School,Traditional,,,,,,,
2019,830348,H,SCH,830LEA,P,Scotland Early College High,Scotland,615 W. Covington Street,,Laurinburg,NC,28352.0,910-277-4336,9:13,Regular School,Traditional,,,,,,,
2019,830349,M,SCH,830LEA,P,Spring Hill Middle,Scotland,22801 Airbase Road,,Laurinburg,NC,28352.0,910-369-0590,6:08,Regular School,Traditional,http://www.scotland.k12.nc.us/schools/springhill/default.htm,,Y,,,,
2019,830356,E,SCH,830LEA,P,South Scotland Elementary,Scotland,17200 Barnes Bridge Rd,,Laurinburg,NC,28352.0,910-277-4356,PK:05,Regular School,Traditional,http://www.scotland.k12.nc.us/schools/s_scotland.htm,,Y,,,,
2019,830360,E,SCH,830LEA,P,Wagram Elementary,Scotland,24081 Main Street,,Wagram,NC,28396.0,910-369-2252,PK:05,Regular School,Traditional,http://www.scotland.k12.nc.us/schools/wagram/default.htm,,Y,,,,
2019,830364,E,SCH,830LEA,P,Sycamore Lane Elementary,Scotland,2100 Sycamore Lane,,Laurinburg,NC,28352.0,910-277-4350,KG:05,Regular School,Traditional,http://www.scotland.k12.nc.us/schools/sycamore/default.htm,,Y,,,,
2019,840302,H,SCH,840LEA,P,Albemarle High,Stanly,311 Park Ridge Road,,Albemarle,NC,28001.0,704-961-3000,9:12,Regular School,Traditional,http://ahs.stanlycountyschools.org,,,,,,
